window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std,lead_h,tag,bucket,season,start,end
2020-01-01_2020-12-31,mslp,HRES,3 days,2,ACC,179,0.9819761559821458,0.9806462685897486,0.983097238759759,0.9827597269411816,0.0050107611043556,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,3 days,3,ACC,185,0.9779275313949924,0.9766800811052684,0.9792429781333606,0.978223629485782,0.0049706258667512,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,5 days,0,ACC,154,0.9172739413535976,0.913037922835155,0.9216808580505064,0.920054940336282,0.0190058320365755,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,5 days,1,ACC,208,0.9159963608807152,0.910790771299818,0.9217938097006848,0.916684748602064,0.025033740341721,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,5 days,2,ACC,175,0.924918835162374,0.9180014401865224,0.9307944462679688,0.9308945917340552,0.024965856995124,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,5 days,3,ACC,185,0.905851473974907,0.9005891116999938,0.910861317953762,0.9098458445484064,0.0234823313797864,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,7 days,0,ACC,154,0.7885385542575306,0.7784215303002606,0.8005422585346627,0.7932230623269666,0.0479150868064674,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,7 days,1,ACC,208,0.7655564030871289,0.7488795131240461,0.7834559055782531,0.7761911020879999,0.0719983180468691,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,7 days,2,ACC,171,0.799610036508088,0.7830577380944455,0.8136206381543398,0.814839773822425,0.0614123902388418,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,7 days,3,ACC,185,0.74900912170506,0.7343013094887708,0.7659762965033917,0.7622449177722583,0.0658124760823099,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,1 days,0,ACC,154,0.9978773260857208,0.997802272129274,0.9979633251099364,0.9979273593815314,0.0003166456928605,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,1 days,1,ACC,208,0.9980122673292928,0.997916548903638,0.998136635188677,0.9980615789676142,0.0004242330488425,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,1 days,2,ACC,183,0.9980967930046194,0.9980226882269964,0.998164941160014,0.998135306661293,0.0003150270216765,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,1 days,3,ACC,185,0.997787703967884,0.9976950040955244,0.9978879980716208,0.9977959059617312,0.0003568450583763,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,3 days,0,ACC,154,0.9840919167193244,0.983458429519388,0.9848486076332068,0.9843318435333164,0.0030648470114852,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,3 days,1,ACC,208,0.9850908471281776,0.9840909873293536,0.9861862006519652,0.985374176577245,0.0041888093609914,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,3 days,2,ACC,179,0.986310619301281,0.9854310814621046,0.9870404090520296,0.9869257916824172,0.0031217965066735,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,3 days,3,ACC,185,0.983397854869504,0.9825370817576812,0.9842797896654086,0.983871714277791,0.003356823611438,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,5 days,0,ACC,154,0.929640131902145,0.9258790333603516,0.9334178476171204,0.931478006081376,0.0154520538195702,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,5 days,1,ACC,208,0.9302314375475796,0.92451126168479,0.9362760242363412,0.9309389024048588,0.0241927278450984,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,5 days,2,ACC,175,0.9409499123305162,0.9357883784766589,0.9458513392223,0.9448640532979382,0.0200810110364635,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,5 days,3,ACC,185,0.9259846956321984,0.921479433069045,0.9300565365467888,0.9271410756950534,0.0172119274306122,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,7 days,0,ACC,154,0.8115821565888971,0.8008408306228575,0.8237513793547112,0.8164085956974682,0.0450555060597809,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,7 days,1,ACC,208,0.8014228852073408,0.7860553178761492,0.8186701032742484,0.8059412425707828,0.061774554974326,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,7 days,2,ACC,171,0.8366067035247959,0.8244413094997503,0.8475748384008062,0.8435198600637146,0.0467787271622063,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,7 days,3,ACC,185,0.799736579308292,0.7894574726535041,0.8118668107396593,0.8041988951540983,0.0469723993476726,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,1 days,0,MAE,154,44.25302829362569,43.82828962695782,44.67282818709539,44.29967866225112,1.794930981679271,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,1 days,1,MAE,208,44.61005040896469,44.16697324040429,45.03900730042718,44.46628672526145,1.9298426940798756,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,1 days,2,MAE,183,45.112824380358894,44.61722313213524,45.59763902598024,44.85898410185191,2.1629956135294357,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,1 days,3,MAE,185,44.09713133999109,43.59117008708036,44.69930975968634,43.86243717241625,2.1819721158391,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,3 days,0,MAE,154,94.3374494005032,93.12117864014591,95.74412206987016,94.07512840391207,5.90148991625964,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,3 days,1,MAE,208,95.14982627048047,93.81156884282076,96.64567510824746,94.77920320219536,6.365785043964692,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,3 days,2,MAE,179,93.66362349582424,92.20372267186411,95.11564820836377,93.60755130494933,5.948902669442106,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,3 days,3,MAE,185,95.90493490606964,94.22093677686888,97.5953166878582,95.350113294822,6.960734583387387,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,5 days,0,MAE,154,180.06599083255776,176.60736382089965,183.57864972019988,178.80249295826866,15.855997102212111,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,5 days,1,MAE,208,186.3975843430541,182.54179915500487,190.43564325670863,185.1042982127786,18.85331587018947,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,5 days,2,MAE,175,178.6907044664274,174.50136532655142,182.93883351516047,177.25821777827446,17.49471676762057,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,5 days,3,MAE,185,185.2550673555542,181.869157697132,189.231115265876,183.79906885723227,16.376131684089152,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,7 days,0,MAE,154,286.1874519630839,280.1156804497345,291.5445549288912,283.5708536516029,24.770543270912988,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,7 days,1,MAE,208,308.4453254978205,301.43982428646933,315.3338573088125,304.8159172899787,33.90422266315664,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,7 days,2,MAE,171,290.1668195616436,282.76306038589667,298.1143413288761,290.184200321322,31.42773029786418,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,7 days,3,MAE,185,301.2893813533846,294.930600647753,306.968974372281,300.06033486007345,30.208195464828663,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,1 days,0,MAE,154,35.528954829779735,35.270191836172586,35.87189815136602,35.48167550045534,1.532734248703287,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,1 days,1,MAE,208,35.27828461744596,34.97821018834252,35.541782737241306,35.193549321467614,1.643915236625294,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,1 days,2,MAE,183,34.91565670251405,34.56092576994252,35.26409939705952,34.99648134757969,1.593407679775756,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,1 days,3,MAE,185,34.800232016377464,34.522764447425665,35.12366314777826,34.766229397546525,1.517672156643213,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,3 days,0,MAE,154,82.86599429461621,81.6125581876579,83.94590719265241,82.77439300259766,5.136458502680244,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,3 days,1,MAE,208,83.35425693606406,82.05534125845585,84.66264953475599,82.83636516481076,6.2393699807916185,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,3 days,2,MAE,179,81.40913768409199,79.86847772681021,82.7145998183712,81.14154588878132,5.752440492649839,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,3 days,3,MAE,185,82.29211170575226,81.35219743004909,83.35279092852434,82.12714347968071,4.880626377529811,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,5 days,0,MAE,154,160.87440567169568,157.90457890713435,164.22208450831792,160.30054033521992,13.229196776461258,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,5 days,1,MAE,208,166.39790151120192,162.2145566352363,170.8343489324404,166.044119284153,18.71306012461944,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,5 days,2,MAE,175,157.14152132777346,152.3174090442035,161.10143152772602,155.22646414581928,16.485670433451055,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,5 days,3,MAE,185,162.59163017906252,159.90602094351652,166.1496283806211,162.18512336061835,14.915562148687483,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,7 days,0,MAE,154,259.8950291761936,254.24601088303103,264.9334101989967,256.64826020094665,23.61775005892888,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,7 days,1,MAE,208,276.6344775126705,268.1816245221479,284.6647621764115,276.4002107266772,32.6721597438711,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,7 days,2,MAE,171,257.09145413858454,250.1719026235644,263.93029295723204,254.83940081527464,27.46877112722234,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,7 days,3,MAE,185,264.0772591874511,258.3570758523713,269.6556575994603,264.1177877607616,24.82550765226864,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,1 days,0,BIAS,154,-0.2669886352239488,-0.7047653878707693,0.1307690129517528,-0.2999754791442572,1.8597635701000623,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,1 days,1,BIAS,208,0.6885126447387451,0.2666248365828514,1.10567311768428,0.7432089594981892,2.016209881388566,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,1 days,2,BIAS,183,-1.479891742596531,-1.9520742444371224,-0.9884267980609022,-1.8748329773998127,1.894278979630795,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,1 days,3,BIAS,185,-0.1671626680610498,-0.5415862204598849,0.1572230895934303,-0.063281610111752,1.7205244577625043,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,3 days,0,BIAS,154,-0.7303440894932899,-1.3792045015964292,-0.1271115150962467,-0.5917759224019141,2.3568522069896747,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,3 days,1,BIAS,208,0.7449832173234001,-0.0043572265886364,1.4756169617540882,0.8288501579527313,2.8622925111436848,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,3 days,2,BIAS,179,-1.6746847422195046,-2.432997288273377,-0.8889104082869353,-2.025310365509101,2.9035555094253875,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,3 days,3,BIAS,185,-0.2037405281827495,-0.849210503916957,0.3594538787048699,0.0451853697368954,2.346315868346371,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,5 days,0,BIAS,154,-1.4126980080574978,-2.3463866519853265,-0.3993140060951859,-1.3978541474209016,3.401175963425383,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,5 days,1,BIAS,208,1.1865021159301576,0.4219811270865283,2.100736958098969,1.3110176617396174,3.5579538373383284,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,5 days,2,BIAS,175,-1.0585913419431623,-2.1060016669115056,0.0654727237602412,-1.2841636934983265,3.905847146864464,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,5 days,3,BIAS,185,-0.1381901383207365,-0.9376076338497008,0.6804838753279915,0.0281731406820254,3.270755560428117,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,7 days,0,BIAS,154,-1.693115669618071,-2.714567478989024,-0.5681069699645219,-1.798943979418533,4.010351318895268,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,7 days,1,BIAS,208,1.8879036598915733,0.9226888480013744,2.84109769078879,1.8071821806661357,4.253682629399817,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,7 days,2,BIAS,171,-0.6718047114724149,-2.221256429546993,0.8400564715843231,-0.7613764384126633,5.460177589458341,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,HRES,7 days,3,BIAS,185,1.0315943925786963,-0.0381086134693741,2.246621817372925,1.0046545507782672,4.485160684329312,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,1 days,0,BIAS,154,-0.9706106804208636,-1.8161017572897145,-0.2866837309188295,-0.5183592974895127,3.5823027397506264,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,1 days,1,BIAS,208,-4.430746561604939,-5.213910554398404,-3.707164730663085,-4.967049237664481,3.9593309370495287,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,1 days,2,BIAS,183,-4.533414644748032,-5.354020637787281,-3.7522954266931,-4.28024639540609,3.948443388965581,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,1 days,3,BIAS,185,-1.432023072894144,-2.2169944450735084,-0.5601212115529669,-1.199547019839146,3.926666008336134,24.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,3 days,0,BIAS,154,-4.991288772209215,-7.189720312121882,-3.057305352149734,-5.631853673841038,6.622817122813365,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,3 days,1,BIAS,208,-12.785693327113377,-14.67697086720057,-10.981447098858428,-13.160103317701523,7.18467569935254,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,3 days,2,BIAS,179,-11.433617821927642,-13.41413104024959,-9.59792835675593,-10.010653288255924,7.410411036442844,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,3 days,3,BIAS,185,-6.417514635462773,-8.612322996198545,-4.429318088532515,-6.7573594565917405,7.58983349574113,72.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,5 days,0,BIAS,154,-7.403718920002932,-9.784197363076313,-5.389160362367201,-7.622364082433599,7.723942168913759,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,5 days,1,BIAS,208,-19.883399433356235,-21.97097131238076,-17.60209968962921,-20.288079681712382,8.345088990167776,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,5 days,2,BIAS,175,-16.257922092529256,-19.148446463031853,-13.318413739764818,-14.53877665998352,10.035356860096812,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,5 days,3,BIAS,185,-11.48920872569108,-14.088206529995276,-8.623933758771939,-10.833663805118505,9.891929458111932,120.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,7 days,0,BIAS,154,-11.508489690700022,-14.136076085408432,-9.114615037020052,-11.678298780876313,8.741788950160373,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,7 days,1,BIAS,208,-26.445623973386617,-29.02507246948612,-24.06624079785611,-26.70981998919292,9.499141260343968,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,7 days,2,BIAS,171,-19.46900713660133,-23.01031675049784,-15.815955260505309,-19.173000545400125,12.540965534625132,168.0,2020,year,ALL,2020-01-01,2020-12-31
2020-01-01_2020-12-31,mslp,GraphCast,7 days,3,BIAS,185,-18.383103332340426,-21.350793618535363,-14.527790050536511,-18.93873626821677,11.913679296098984,168.0,2020,year,ALL,2020-01-01,2020-12-31
2021-01-01_2021-12-31,z500,HRES,1 days,0,RMSE,161,47.0729408301869,46.61643447166512,47.581597235324026,47.05377197886862,2.151314524015808,24.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,HRES,1 days,1,RMSE,273,46.21602059457303,45.77462150045409,46.61477005088408,46.29975879766199,2.4373281450488715,24.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,HRES,1 days,2,RMSE,152,46.77717496960059,46.140221328551085,47.51141954327992,46.35546345798636,2.6343785963671933,24.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,HRES,1 days,3,RMSE,142,47.48142587853087,46.86197901414987,48.12589382765705,47.41481165450272,2.408519351971208,24.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,HRES,3 days,0,RMSE,159,139.06564395223612,135.02267767003718,142.87393041559866,136.68688188064934,15.545826413252833,72.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,HRES,3 days,1,RMSE,273,142.043539291091,139.493790548989,144.75540073185127,141.30945859486775,13.61630379648772,72.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,HRES,3 days,2,RMSE,152,140.17514529446652,136.9041560305662,143.00274204519928,139.2217887535473,13.222783579849157,72.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,HRES,3 days,3,RMSE,140,138.49058996079324,134.90118054138927,142.30073183893307,137.45193230877507,12.480892782441636,72.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,HRES,5 days,0,RMSE,155,307.06210732831374,295.4060339480245,321.6488602864809,303.4526062457179,44.07910497705817,120.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,HRES,5 days,1,RMSE,273,317.5211358635464,308.6157998696937,325.57233700911,315.90502942175755,41.9991567603932,120.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,HRES,5 days,2,RMSE,152,316.03315147366624,305.43767556264106,325.07189888835603,311.34616747623704,40.41762434474544,120.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,HRES,5 days,3,RMSE,140,308.4582585344341,299.1683376353942,319.4219998533492,306.15816319375733,38.86864712128711,120.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,HRES,7 days,0,RMSE,151,531.3114536441924,512.6293462286806,552.7740964754639,521.3227280872609,69.05273362838845,168.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,HRES,7 days,1,RMSE,273,528.3015204908401,512.779897330755,542.1494857478414,518.7227028760566,70.05518523267632,168.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,HRES,7 days,2,RMSE,152,536.4501782852849,517.184499041119,555.9724803674402,529.516676506327,69.70928769006316,168.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,HRES,7 days,3,RMSE,140,524.5662097361841,505.1264289323057,547.099738421602,520.6115350006398,73.07130919288214,168.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,GraphCast,1 days,0,RMSE,10,38.573165808977976,36.717292690023065,39.895208692940415,38.47864597652498,1.9952758721215424,24.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,GraphCast,1 days,3,RMSE,52,39.27601318892496,38.738570650959055,39.89227156302657,38.879908821857214,1.854218208253984,24.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,GraphCast,3 days,0,RMSE,8,110.98743354008684,108.95887302701274,114.12266316725592,110.71626817423068,5.651614906906983,72.0,2021,year,ALL,2021-01-01,2021-12-31
2021-01-01_2021-12-31,z500,GraphCast,3 days,3,RMSE,54,120.65097233141476,117.30091393716528,124.43341807520478,119.3572480376652,9.069846047228904,72.0,2021,year,ALL,2021-01-01,2021-12-31
